PMC5498675,Q33876003,Patient profiles and clinical utility of mepolizumab in severe eosinophilic asthma.,Q11426176,prednisolone,0.625,Q33876003	P921	Q11426176
PMC5500902,Q33882297,"Resolution of Cochlear Inflammation: Novel Target for Preventing or Ameliorating Drug-, Noise- and Age-related Hearing Loss.",Q422252,Dexamethasone,0.625,Q33882297	P921	Q422252
PMC5508482,Q33900602,Nasal application of petrolatum ointment - A silent cause of exogenous lipoid pneumonia: Successfully treated with prednisolone.,Q11426176,prednisolone,0.625,Q33900602	P921	Q11426176
PMC5498977,Q33876767,IgA N- and O-glycosylation profiling reveals no association with the pregnancy-related improvement in rheumatoid arthritis.,Q424972,prednisone,0.5714285714285714,Q33876767	P921	Q424972
PMC5491162,Q33853495,Efficacy and safety of adding mizoribine to standard treatment in patients with immunoglobulin A nephropathy: A randomized controlled trial.,Q11426176,prednisolone,0.5555555555555556,Q33853495	P921	Q11426176
PMC5497605,Q33872715,Treatment of Severe Refractory Hematuria due to Radiation-Induced Hemorrhagic Cystitis with Dexamethasone.,Q422252,dexamethasone,0.5555555555555556,Q33872715	P921	Q422252
PMC5498874,Q33876453,Relationship between Azathioprine metabolites and therapeutic efficacy in Chinese patients with neuromyelitis optica spectrum disorders.,Q18939,azathioprine,0.5555555555555556,Q33876453	P921	Q18939
PMC5500972,Q33443406,"Randomized, double-blind, placebo-controlled phase III study of ixazomib plus lenalidomide-dexamethasone in patients with relapsed/refractory multiple myeloma: China Continuation study.",Q422252,dexamethasone,0.5555555555555556,Q33443406	P921	Q422252
PMC5504208,Q33890805,The Changing Landscape of Alopecia Areata: The Therapeutic Paradigm.,Q415343,etanercept,0.5555555555555556,Q33890805	P921	Q415343
PMC5504863,Q38373316,The Association of Combined GSTM1 and CYP2C9 Genotype Status with the Occurrence of Hemorrhagic Cystitis in Pediatric Patients Receiving Myeloablative Conditioning Regimen Prior to Allogeneic Hematopoietic Stem Cell Transplantation.,Q408524,cyclophosphamide,0.5555555555555556,Q38373316	P921	Q408524
PMC5482844,Q33829987,Prednisolone induces apoptosis in corneal epithelial cells through the intrinsic pathway.,Q11426176,prednisolone,0.5,Q33829987	P921	Q11426176
PMC5484428,Q33834535,"Beyond Endemic Burkitt Lymphoma: Navigating Challenges of Differentiating Childhood Lymphoma Diagnoses Amid Limitations in Pathology Resources in Lilongwe, Malawi.",Q408524,cyclophosphamide,0.5,Q33834535	P921	Q408524
PMC5489160,Q33848290,The effect of anti-rheumatic medications for coronary artery diseases risk in patients with rheumatoid arthritis might be changed over time: A nationwide population-based cohort study.,Q415343,etanercept,0.5,Q33848290	P921	Q415343
PMC5493675,Q33861071,Infection is an Independent Predictor of Death in Diffuse Large B Cell Lymphoma.,Q11426176,prednisolone,0.5,Q33861071	P921	Q11426176
PMC5505288,Q33893884,Refractory Celiac Disease Successfully Treated With Azathioprine.,Q18939,Azathioprine,0.5,Q33893884	P921	Q18939
PMC5505311,Q33893974,"The Elevation of Cardio-Ankle Vascular Index in a Patient With Malignant Lymphoma Treated With a Combination Therapy of Rituximab and Cyclophosphamide, Doxorubicin, Vincristine, and Prednisolone.",Q11426176,Prednisolone,0.5,Q33893974	P921	Q11426176
PMC5534470,Q38616745,Thyroid Autoimmunity and Function after Treatment with Biological Antirheumatic Agents in Rheumatoid Arthritis.,Q415343,etanercept,0.5,Q38616745	P921	Q415343
PMC5540514,Q38648496,Delayed anti-TNF therapy increases the risk of total knee replacement in patients with severe rheumatoid arthritis.,Q415343,Etanercept,0.5,Q38648496	P921	Q415343
PMC5513029,Q33909338,EP300 single nucleotide polymorphism rs20551 correlates with prolonged overall survival in diffuse large B cell lymphoma patients treated with R-CHOP.,Q408524,cyclophosphamide,0.5,Q33909338	P921	Q408524
PMC5480139,Q33823525,Membranous nephropathy: a retrospective observational study of membranous nephropathy in north east and central London.,Q408524,cyclophosphamide,0.45454545454545453,Q33823525	P921	Q408524
PMC5498528,Q33875468,"Visual consequences of medications for multiple sclerosis: the good, the bad, the ugly, and the unknown.",Q1074056,triamcinolone,0.4444444444444444,Q33875468	P921	Q1074056
PMC5513128,Q33909729,Silent myocarditis in systemic sclerosis detected by cardiovascular magnetic resonance using Lake Louise criteria.,Q18939,azathioprine,0.4444444444444444,Q33909729	P921	Q18939
PMC5516354,Q33916770,"The GOLMePsA study protocol: an investigator-initiated, double-blind, parallel-group, randomised, controlled trial of GOLimumab and methotrexate versus methotrexate in early diagnosed psoriatic arthritis using clinical and whole body MRI outcomes.",Q11426176,prednisolone,0.4444444444444444,Q33916770	P921	Q11426176
PMC5520357,Q33921820,"A phase III, randomized, two-armed, double-blind, parallel, active controlled, and non-inferiority clinical trial to compare efficacy and safety of biosimilar adalimumab (CinnoRA®) to the reference product (Humira®) in patients with active rheumatoi",Q11426176,prednisolone,0.4444444444444444,Q33921820	P921	Q11426176
PMC5521117,Q33922830,Crescentic glomerular nephritis associated with rheumatoid arthritis: a case report.,Q408524,cyclophosphamide,0.42857142857142855,Q33922830	P921	Q408524
PMC5488481,Q38706423,Perioperative systemic steroid for rapid recovery in total knee and hip arthroplasty: a systematic review and meta-analysis of randomized trials.,Q417222,methylprednisolone,0.4166666666666667,Q38706423	P921	Q417222
PMC5499035,Q33876980,Factors associated with initial or subsequent choice of biologic disease-modifying antirheumatic drugs for treatment of rheumatoid arthritis.,Q415343,Etanercept,0.4166666666666667,Q33876980	P921	Q415343
PMC5517790,Q33919210,Efficacy and safety of mycophenolate mofetil in patients with IgA nephropathy: an update meta-analysis.,Q408524,cyclophosphamide,0.4166666666666667,Q33919210	P921	Q408524
PMC5535286,Q38653148,"Prognostic role of ABO blood type in patients with extranodal natural killer/T cell lymphoma, nasal type: a triple-center study.",Q408524,cyclophosphamide,0.4,Q38653148	P921	Q408524
PMC5496265,Q33868785,Limited cutaneous systemic sclerosis skin demonstrates distinct molecular subsets separated by a cardiovascular development gene expression signature.,Q11426176,prednisolone,0.375,Q33868785	P921	Q11426176
PMC5512938,Q33909097,Efficacy of rituximab in non-paraneoplastic autoimmune retinopathy.,Q367700,cyclosporine,0.375,Q33909097	P921	Q367700
PMC5513822,Q38661370,Emerging combination therapies for the management of multiple myeloma: the role of elotuzumab.,Q203174,Thalidomide,0.35714285714285715,Q38661370	P921	Q203174
PMC5511945,Q33907261,Clinicopathological characteristics of extremely young Korean multiple myeloma patients: therapeutic implications.,Q203174,thalidomide,0.3333333333333333,Q33907261	P921	Q203174
PMC5516333,Q38673525,Analysis of long term CD4+CD25highCD127- T-reg cells kinetics in peripheral blood of lung transplant recipients.,Q18939,azathioprine,0.3333333333333333,Q38673525	P921	Q18939
PMC5493882,Q33861857,Bilateral ptosis as first presentation of cytophagic histiocytic panniculitis: a case report.,Q11426176,prednisolone,0.2857142857142857,Q33861857	P921	Q11426176
PMC5501116,Q33443433,Recurrence of visceral and muco-cutaneous leishmaniasis in a patient under immunosuppressive therapy.,Q408524,Cyclophosphamide,0.2857142857142857,Q33443433	P921	Q408524
PMC5511653,Q38650610,Dual Kidney Transplantation: A Review of Past and Prospect for Future.,Q11426176,Prednisolone,0.2777777777777778,Q38650610	P921	Q11426176
PMC5479561,Q33821866,Plasma cell neoplasia after kidney transplantation: French cohort series and review of the literature.,Q422252,dexamethasone,0.2631578947368421,Q33821866	P921	Q422252
PMC5513856,Q38661374,Induction regimens for transplant-eligible patients with newly diagnosed multiple myeloma: a network meta-analysis of randomized controlled trials.,Q203174,thalidomide,0.25,Q38661374	P921	Q203174
PMC5502178,Q33885872,Rituximab alone as induction therapy for membranous lupus nephritis: A multicenter retrospective study.,Q18939,azathioprine,0.25,Q33885872	P921	Q18939
PMC5513401,Q33910781,An update on the use of biologic therapies in the management of uveitis in Behçet's disease: a comprehensive review.,Q18939,azathioprine,0.20833333333333334,Q33910781	P921	Q18939
PMC5511941,Q33907242,Treatment of connective tissue disease-associated interstitial lung disease: the pulmonologist's point of view.,Q18939,azathioprine,0.2,Q33907242	P921	Q18939

