PMC5534466,Q38616697,Total and High Molecular Weight Adiponectin Expression Is Decreased in Patients with Common Variable Immunodeficiency: Correlation with Ig Replacement Therapy.,Q1472818,Common variable immunodeficiency,0.5555555555555556,Q38616697	P921	Q1472818
PMC5483212,Q33830773,Chemiluminescent immunoassay technology: what does it change in autoantibody detection?,Q1485,systemic lupus erythematosus,0.5,Q33830773	P921	Q1485
PMC5487479,Q33443595,Inflammation-Related Gene Polymorphisms Associated With Primary Immune Thrombocytopenia.,Q1485,systemic lupus erythematosus,0.5,Q33443595	P921	Q1485
PMC5500511,Q33881234,A review of the literature analyzing benefits and concerns of infliximab biosimilar CT-P13 for the treatment of rheumatologic diseases: focus on interchangeability.,Q511097,psoriatic arthritis,0.5,Q33881234	P921	Q511097
PMC5502192,Q33885929,Successful treatment using corticosteroid combined antibiotic for acute acalculous cholecystitis patients with systemic lupus erythematosus.,Q1485,Systemic lupus erythematosus,0.5,Q33885929	P921	Q1485
PMC5507964,Q38656329,TLR7/TLR9- and B Cell Receptor-Signaling Crosstalk: Promotion of Potentially Dangerous B Cells.,Q1485,systemic lupus erythematosus,0.5,Q38656329	P921	Q1485
PMC5520018,Q38676110,Transancestral mapping and genetic load in systemic lupus erythematosus.,Q1485,Systemic lupus erythematosus,0.5,Q38676110	P921	Q1485
PMC5521124,Q33922867,Effectiveness and cost-effectiveness of daily all-over-body application of emollient during the first year of life for preventing atopic eczema in high-risk children (The BEEP trial): protocol for a randomised controlled trial.,Q272436,allergic rhinitis,0.5,Q33922867	P921	Q272436
PMC5530561,Q38657093,Quantitative metagenomics reveals unique gut microbiome biomarkers in ankylosing spondylitis.,Q8084905,autoimmune disease,0.5,Q38657093	P921	Q8084905
PMC5534504,Q38695851,"The prevalence of ANA antibodies, anticentromere antibodies, and anti-cyclic citrullinated peptide antibodies in patients with primary Sjögren's syndrome compared to patients with dryness symptoms without primary Sjögren's syndrome confirmation.",Q958797,scleroderma,0.5,Q38695851	P921	Q958797
PMC5501660,Q33884499,"Identification of a Sjögren's syndrome susceptibility locus at OAS1 that influences isoform switching, protein expression, and responsiveness to type I interferons.",Q1485,Systemic Lupus Erythematosus,0.45454545454545453,Q33884499	P921	Q1485
PMC5554556,Q38614874,Kawasaki Disease Increases the Incidence of Myopia.,Q265936,Kawasaki disease,0.45454545454545453,Q38614874	P921	Q265936
PMC5484712,Q33835332,Extraordinarily potent proinflammatory properties of lactoferrin-containing immunocomplexes against human monocytes and macrophages.,Q1485,systemic lupus erythematosus,0.42857142857142855,Q33835332	P921	Q1485
PMC5501530,Q33883961,Autoimmunity and allergy control in adults submitted to complete thymectomy early in infancy.,Q1485,systemic lupus erythematosus,0.42857142857142855,Q33883961	P921	Q1485
PMC5516312,Q38557048,Inhibition of Toll-Like Receptor Signaling as a Promising Therapy for Inflammatory Diseases: A Journey from Molecular to Nano Therapeutics.,Q1485,systemic lupus erythematosus,0.4166666666666667,Q38557048	P921	Q1485
PMC5524838,Q38663531,Novel risk genes for systemic lupus erythematosus predicted by random forest classification.,Q1485,systemic lupus erythematosus,0.38461538461538464,Q38663531	P921	Q1485
PMC5556609,Q38611012,The Microbiome in Connective Tissue Diseases and Vasculitides: An Updated Narrative Review.,Q1485,systemic lupus erythematosus,0.2631578947368421,Q38611012	P921	Q1485
PMC5497634,Q33872858,Clinically Apparent Arterial Thrombosis in Persons with Systemic Vasculitis.,Q1161568,Wegener's granulomatosis,0.23809523809523808,Q33872858	P921	Q1161568
PMC5511941,Q33907242,Treatment of connective tissue disease-associated interstitial lung disease: the pulmonologist's point of view.,Q1485,systemic lupus erythematosus,0.22727272727272727,Q33907242	P921	Q1485

